"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"6150","400.444713216","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 21391; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","21391","Write Single Coil","6147","0.000531270","","0x018","43","502","55868","0.000005111"
"6151","400.444767072","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=1393 Ack=1161 Win=502 Len=0 TSval=898108106 TSecr=4262624782","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000053856"
"6152","400.444775884","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4801 Ack=4641 Win=502 Len=0 TSval=3726882867 TSecr=4262624782","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000008812"
"6153","400.493438586","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2307","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.048662702"
"6154","400.494547391","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2307","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001108805"
"6155","400.494565766","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148755 Ack=195835 Win=501 Len=0 TSval=1867747132 TSecr=784967528","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000018375"
"6156","400.495192171","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2308","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000626405"
"6157","400.495867351","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2308","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000675180"
"6158","400.495877998","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148882 Ack=195914 Win=501 Len=0 TSval=1867747133 TSecr=784967529","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010647"
"6159","400.496468646","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2309","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000590648"
"6160","400.497073369","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2309","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000604723"
"6161","400.497085690","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148989 Ack=195993 Win=501 Len=0 TSval=1867747135 TSecr=784967530","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012321"
"6162","400.497452352","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2310","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000366662"
"6163","400.498191567","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2310","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000739215"
"6164","400.498202563","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149090 Ack=196210 Win=501 Len=0 TSval=1867747136 TSecr=784967531","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010996"
"6165","400.498694031","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2311","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000491468"
"6166","400.499326132","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2311","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000632101"
"6167","400.499337182","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149196 Ack=196384 Win=501 Len=0 TSval=1867747137 TSecr=784967532","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011050"
"6168","400.499802766","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2312","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000465584"
"6169","400.500412351","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2312","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000609585"
"6170","400.500424640","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149302 Ack=196513 Win=501 Len=0 TSval=1867747138 TSecr=784967534","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012289"
"6171","400.500863391","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2313","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000438751"
"6172","400.501341293","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2313","ReadResponse","sJtGRrlBXO","","","","","","","","","","","","0x018","43","4840","60324","0.000477902"
"6173","400.501351755","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149401 Ack=196601 Win=501 Len=0 TSval=1867747139 TSecr=784967534","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010462"
"6174","401.948806892","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 43680; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","43680","Read Coils","","","","0x018","502","55868","502","1.447455137"
"6175","401.949281267","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans: 43680; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","43680","Read Coils","6174","0.000474375","","0x018","43","502","55868","0.000474375"
"6176","401.949300340","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4813 Ack=4651 Win=502 Len=0 TSval=3726884372 TSecr=4262626286","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000019073"
"6177","401.956617474","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","776f68524b736664694d547770435a4a77414c62","","","","","","","","0x018","502","56366","102","0.007317134"
"6178","401.956977138","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000359664"
"6179","401.957004141","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=5776 Ack=2311 Win=502 Len=0 TSval=1941103243 TSecr=2261500142","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000027003"
"6180","402.503942345","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2314","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.546938204"
"6181","402.504969818","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2314","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001027473"
"6182","402.504986013","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149502 Ack=196818 Win=501 Len=0 TSval=1867749143 TSecr=784969538","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016195"
"6183","402.505685590","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2315","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000699577"
"6184","402.506781173","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2315","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001095583"
"6185","402.506794413","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149629 Ack=196897 Win=501 Len=0 TSval=1867749144 TSecr=784969540","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013240"
"6186","402.507240812","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2316","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000446399"
"6187","402.507853923","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2316","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000613111"
"6188","402.507864563","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149736 Ack=196976 Win=501 Len=0 TSval=1867749145 TSecr=784969541","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010640"
"6189","402.508229863","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2317","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000365300"
"6190","402.508896363","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2317","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000666500"
"6191","402.508918499","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=149837 Ack=197193 Win=501 Len=0 TSval=1867749146 TSecr=784969542","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000022136"
"6192","402.509589065","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2318","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000670566"
"6193","402.510199484","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2318","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000610419"
"6194","402.510691691","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2319","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000492207"
"6195","402.511342714","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2319","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000651023"
"6196","402.511822095","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2320","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000479381"
"6197","402.512414280","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2320","ReadResponse","sJtGRrlBXO","","","","","","","","","","","","0x018","43","4840","60324","0.000592185"
"6198","402.553375712","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150148 Ack=197584 Win=501 Len=0 TSval=1867749191 TSecr=784969546","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.040961432"
"6199","403.953653854","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 61444; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","61444","Write Single Coil","","","","0x018","502","55868","502","1.400278142"
"6200","403.954113811","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 61444; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","61444","Write Single Coil","6199","0.000459957","","0x018","43","502","55868","0.000459957"
"6201","403.954129822","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4825 Ack=4663 Win=502 Len=0 TSval=3726886377 TSecr=4262628291","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016011"
"6202","404.457095346","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 59501; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","59501","Write Single Coil","","","","0x018","502","55868","502","0.502965524"
"6203","404.457470344","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 59501; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","59501","Write Single Coil","6202","0.000374998","","0x018","43","502","55868","0.000374998"
"6204","404.457484233","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4837 Ack=4675 Win=502 Len=0 TSval=3726886880 TSecr=4262628795","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000013889"
"6205","404.513068614","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2321","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.055584381"
"6206","404.514103034","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2321","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001034420"
"6207","404.514117563","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150249 Ack=197801 Win=501 Len=0 TSval=1867751152 TSecr=784971547","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000014529"
"6208","404.514877004","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2322","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000759441"
"6209","404.515538008","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2322","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000661004"
"6210","404.515551348","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150376 Ack=197880 Win=501 Len=0 TSval=1867751153 TSecr=784971549","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013340"
"6211","404.516120050","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2323","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000568702"
"6212","404.516830752","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2323","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000710702"
"6213","404.516853683","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150483 Ack=197959 Win=501 Len=0 TSval=1867751154 TSecr=784971550","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000022931"
"6214","404.517222778","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2324","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000369095"
"6215","404.517981533","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2324","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000758755"
"6216","404.517995082","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150584 Ack=198176 Win=501 Len=0 TSval=1867751156 TSecr=784971551","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013549"
"6217","404.518487133","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2325","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000492051"
"6218","404.519244480","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2325","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000757347"
"6219","404.519254926","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=150690 Ack=198350 Win=501 Len=0 TSval=1867751157 TSecr=784971552","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010446"
